t,susceptible,exposed,infected,recovered,dead
96,0.9025003910064697,0.0149439861997962,0.016087129712104797,0.0663646012544632,0.00010392202239017934
97,0.8972834944725037,0.015629872679710388,0.017458898946642876,0.0695030465722084,0.0001247064210474491
98,0.8979278206825256,0.014216531999409199,0.01826949045062065,0.06946147978305817,0.0001247064210474491
99,0.896493673324585,0.014133394695818424,0.018685178831219673,0.07056305557489395,0.0001247064210474491
100,0.8943737149238586,0.013405940495431423,0.01889302395284176,0.07320266962051392,0.0001247064210474491
101,0.8897387981414795,0.01240828912705183,0.01947498694062233,0.078211709856987,0.0001662752329139039
102,0.8844387531280518,0.014195747673511505,0.01770831272006035,0.0834701657295227,0.00018705963157117367
103,0.8798661828041077,0.014819280244410038,0.01768752746284008,0.08743999153375626,0.00018705963157117367
104,0.8787853717803955,0.015068693086504936,0.017458898946642876,0.0884999930858612,0.00018705963157117367
105,0.876935601234436,0.016294972971081734,0.01693928986787796,0.08964313566684723,0.00018705963157117367
106,0.8743790984153748,0.01708478108048439,0.016274187713861465,0.09205412864685059,0.00020784404478035867
107,0.8715108633041382,0.01725105568766594,0.01829027570784092,0.09271922707557678,0.00022862844343762845
108,0.8675618171691895,0.018207138404250145,0.018394198268651962,0.09556668996810913,0.00027019725530408323
109,0.8626567125320435,0.019080083817243576,0.019828321412205696,0.09812317043542862,0.0003117660526186228
110,0.855922520160675,0.0200569499284029,0.02095067873597145,0.10271652787923813,0.0003533348790369928
111,0.8540104031562805,0.02065969817340374,0.021345583721995354,0.10363104194402695,0.0003533348790369928
112,0.8538233041763306,0.020181655883789062,0.021782055497169495,0.10385967046022415,0.0003533348790369928
113,0.8516825437545776,0.01916322112083435,0.023839712142944336,0.10494045913219452,0.00037411926314234734
114,0.8506848812103271,0.01708478108048439,0.024712655693292618,0.10714360326528549,0.00037411926314234734
115,0.8494378328323364,0.0166483074426651,0.024920500814914703,0.10861929506063461,0.00037411926314234734
116,0.8464656472206116,0.017583606764674187,0.024712655693292618,0.11086401343345642,0.00037411926314234734
117,0.8445534706115723,0.01799929328262806,0.02479579485952854,0.11225656419992447,0.00039490367635153234
118,0.8441377878189087,0.01962047815322876,0.022717352956533432,0.11312951147556305,0.00039490367635153234
119,0.8464656472206116,0.017458898946642876,0.021511858329176903,0.11416873335838318,0.00039490367635153234
120,0.848502516746521,0.014362023212015629,0.021636564284563065,0.11510402709245682,0.00039490367635153234
121,0.8500820994377136,0.011327500455081463,0.02261343225836754,0.11558207124471664,0.00039490367635153234
122,0.8509966135025024,0.008500820957124233,0.02317460998892784,0.11693305522203445,0.00039490367635153234
123,0.8504770398139954,0.008209839463233948,0.021885978057980537,0.1189907118678093,0.0004364724736660719
124,0.8493130803108215,0.008438467979431152,0.019350280985236168,0.12244092673063278,0.0004572568868752569
125,0.8495001792907715,0.008001995272934437,0.01635732688009739,0.12568329274654388,0.0004572568868752569
126,0.8491260409355164,0.008085133507847786,0.013676137663424015,0.12863467633724213,0.0004780413000844419
127,0.8486272096633911,0.008355330675840378,0.010475339367985725,0.1320641040802002,0.0004780413000844419
128,0.8501237034797668,0.008396899327635765,0.01032984908670187,0.13067154586315155,0.0004780413000844419
129,0.8504146933555603,0.008729449473321438,0.009997298009693623,0.1303805708885193,0.0004780413000844419
130,0.8505809307098389,0.008812587708234787,0.010433770716190338,0.12969468533992767,0.0004780413000844419
131,0.8501445055007935,0.00951925665140152,0.01032984908670187,0.12952840328216553,0.0004780413000844419
132,0.8524099588394165,0.00981023907661438,0.010516908019781113,0.12678486108779907,0.0004780413000844419
133,0.8542389869689941,0.010994949378073215,0.010288280434906483,0.12399975210428238,0.0004780413000844419
134,0.8544052839279175,0.011472990736365318,0.011244362220168114,0.12239935249090195,0.0004780413000844419
135,0.8547170758247375,0.011348284780979156,0.011763973161578178,0.1216719001531601,0.0004988256841897964
136,0.8526386022567749,0.012304367497563362,0.011971816420555115,0.12258641421794891,0.0004988256841897964
137,0.851661741733551,0.011971816420555115,0.012886330485343933,0.12296053767204285,0.0005196101265028119
138,0.8460915088653564,0.013094174675643444,0.013987904414534569,0.1262444704771042,0.0005819633370265365
139,0.8463616967201233,0.015047908760607243,0.014299670234322548,0.12370876967906952,0.0005819633370265365
140,0.8454471826553345,0.01662752404808998,0.014756927266716957,0.12258641421794891,0.0005819633370265365
141,0.8436181545257568,0.01947498694062233,0.015047908760607243,0.12127699702978134,0.0005819633370265365
142,0.8422672152519226,0.01989067532122135,0.016087129712104797,0.12117307633161545,0.0005819633370265365
143,0.8382973670959473,0.02022322453558445,0.017874587327241898,0.1230228915810585,0.0005819633370265365
144,0.8346601128578186,0.021491073071956635,0.020036164671182632,0.12320994585752487,0.000602747721131891
145,0.82767653465271,0.022364018484950066,0.022218527272343636,0.12709663808345795,0.000644316547550261
146,0.8229584693908691,0.025169912725687027,0.024005986750125885,0.12720055878162384,0.0006651009316556156
147,0.8252031803131104,0.02290441282093525,0.025003638118505478,0.12622368335723877,0.0006651009316556156
148,0.8251200318336487,0.01991145871579647,0.0264793299138546,0.1278240829706192,0.0006651009316556156
149,0.8247666954994202,0.01708478108048439,0.02795502357184887,0.1295076161623001,0.0006858853157609701
150,0.8086588382720947,0.013198096305131912,0.02970091439783573,0.14769397675991058,0.0007482385262846947
151,0.8077027201652527,0.014403591863811016,0.028017377480864525,0.14908653497695923,0.0007898073527030647
152,0.8049176335334778,0.014486730098724365,0.02616756409406662,0.15361753106117249,0.0008105917368084192
153,0.8070376515388489,0.013780060224235058,0.023548729717731476,0.15480224788188934,0.0008313761791214347
154,0.8087211847305298,0.014445160515606403,0.02053499035537243,0.15546734631061554,0.0008313761791214347
155,0.8080976605415344,0.015214183367788792,0.01725105568766594,0.15860578417778015,0.0008313761791214347
156,0.809365451335907,0.01515183039009571,0.017749881371855736,0.15690146386623383,0.0008313761791214347
157,0.8090952634811401,0.01590006984770298,0.01741733029484749,0.15673519670963287,0.0008521605632267892
158,0.811423122882843,0.015442811883985996,0.017895372584462166,0.15438655018806458,0.0008521605632267892
159,0.8109450936317444,0.014819280244410038,0.019267141819000244,0.1540747880935669,0.0008937293896451592
160,0.8123792409896851,0.015318105928599834,0.018498118966817856,0.15289007127285004,0.0009145137737505138
161,0.8140419721603394,0.015837715938687325,0.018830670043826103,0.1503751575946808,0.0009145137737505138
162,0.8151227831840515,0.015962421894073486,0.019558124244213104,0.14844220876693726,0.0009145137737505138
163,0.8156216144561768,0.015567518770694733,0.01964126154780388,0.1482551544904709,0.0009145137737505138
164,0.8148317933082581,0.015214183367788792,0.0186020415276289,0.15043751895427704,0.0009145137737505138
165,0.8147071003913879,0.014819280244410038,0.019516555592417717,0.15002183616161346,0.0009352981578558683
166,0.8144576549530029,0.0149439861997962,0.01962047815322876,0.1500426083803177,0.0009352981578558683
167,0.8152058720588684,0.015214183367788792,0.01976596750319004,0.14887869358062744,0.0009352981578558683
168,0.8187808394432068,0.014320454560220242,0.018996944651007652,0.14696651697158813,0.0009352981578558683
169,0.8217737674713135,0.01234593614935875,0.01901772990822792,0.145927295088768,0.0009352981578558683
170,0.8230624198913574,0.010745536535978317,0.01872674748301506,0.14653004705905914,0.0009352981578558683
171,0.8231247663497925,0.008895725011825562,0.01901772990822792,0.14802652597427368,0.0009352981578558683
172,0.8256188631057739,0.00810591783374548,0.017749881371855736,0.1475900560617447,0.0009352981578558683
173,0.8274894952774048,0.008771018125116825,0.016149481758475304,0.14665475487709045,0.0009352981578558683
174,0.8307734131813049,0.008417683653533459,0.014653004705905914,0.14522063732147217,0.0009352981578558683
175,0.8348056077957153,0.007939642295241356,0.012969467788934708,0.1433500349521637,0.0009352981578558683
176,0.8390248417854309,0.007461600936949253,0.010641614906489849,0.14193668961524963,0.0009352981578558683
177,0.841996967792511,0.005861201789230108,0.010600046254694462,0.14060649275779724,0.0009352981578558683
178,0.8455719351768494,0.005009041167795658,0.010724752210080624,0.1377590298652649,0.0009352981578558683
179,0.8486895561218262,0.004427078180015087,0.010163573548197746,0.13578450679779053,0.0009352981578558683
180,0.8519527316093445,0.0043855090625584126,0.00920749083161354,0.1335190087556839,0.0009352981578558683
181,0.8556107878684998,0.004510215483605862,0.008355330675840378,0.13058841228485107,0.0009352981578558683
