t,child_susceptible,child_exposed,child_infected,child_recovered,child_dead,adult_susceptible,adult_exposed,adult_infected,adult_recovered,adult_dead,elderly_susceptible,elderly_exposed,elderly_infected,elderly_recovered,elderly_dead
63,0.9855232417583466,0.0006742449627684739,0.000841413136125387,0.01296110552114745,0.0,0.9742066303888957,0.0011425883135719535,0.0014976868144003675,0.023153095490609607,0.0,0.9790609359741211,0.0009132051015816008,0.001155648934460866,0.018870211842780312,0.0
64,0.9854285140832265,0.0005683717851449425,0.000924997227169418,0.013078123253459731,0.0,0.9739937921365102,0.0010563340823864565,0.0014976868289522827,0.023452184799437722,0.0,0.9788562039534251,0.000891654543132366,0.001204137698126336,0.01904800389893353,0.0
65,0.985244623819987,0.0005795163301324162,0.0008859913097694517,0.013289869561170538,0.0,0.9737809578577677,0.0009476761809006954,0.0015077684841041143,0.02376359625098606,0.0,0.978608371814092,0.0009185927439830266,0.001206831525390347,0.019266203340763847,0.0
66,0.9851276040077209,0.0005182213305185238,0.0008637022265853982,0.013490471352512638,0.0,0.9735322813193004,0.0008927871400373988,0.0014853647861552113,0.024089569970965386,0.0,0.9784332772095998,0.000827002851292491,0.0012256882560905068,0.019514034797127048,0.0
67,0.9849548637866974,0.000568371783689751,0.0007968349586008116,0.013679928751662374,0.0,0.9732880771160126,0.0009185513753133516,0.0014125527881939585,0.024380817993854484,0.0,0.978217766682307,0.0008431657731610661,0.0011637303900594513,0.019775335288917024,0.0
68,0.9847932755947113,0.0006352390526444651,0.0007689735934642765,0.013802518617982667,0.0,0.973038274049759,0.0009555174712052879,0.001355423387819125,0.024650782579556108,0.0,0.9780022660891216,0.00085394105068796,0.0011179354502625454,0.020025860564783216,0.0
69,0.9846651077270507,0.0005795163252817777,0.0007522567771957256,0.014003120471412937,0.0,0.9728075206279755,0.0009734404321837549,0.0012691691677900962,0.024949872012560565,0.0,0.9778837343056996,0.0007246376810750613,0.0011394860116221632,0.020252141434078417,0.0
70,0.9845870971679688,0.0005405104190382796,0.0006965340449823998,0.014175860894223053,0.0,0.9726641337076823,0.0008681430699652992,0.0011963571596425027,0.02527136472053826,0.0,0.9777759850025177,0.0006572921673068776,0.0010936910611538527,0.020473034726455806,0.0
71,0.9845146576563517,0.0004402095204568468,0.0006909617814623441,0.014354173575217526,0.0,0.9724994679292043,0.0007886099667909245,0.0011369873740477488,0.025574935072412094,0.0,0.9776520629723867,0.0005657022843176189,0.0010425084867165424,0.020739722981428108,0.0
72,0.9844700773557027,0.0003231917978458417,0.0007299676847954591,0.014476763612280289,0.0,0.9723527252674102,0.0006855529820313678,0.0011683525541836086,0.02579337068212529,0.0,0.9775065998236339,0.0004956629515315095,0.001058671397913713,0.020939065686737496,0.0
73,0.9843920687834422,0.00027304134321942306,0.0007634013202429438,0.01457149228081107,0.0,0.9721757332483928,0.0006317841204387756,0.0011862755098263733,0.026006205721447864,0.0,0.977388072013855,0.0004956629500763181,0.000972469148109667,0.02114379600000878,0.0
74,0.9843307693799337,0.0002563245269508722,0.0006575281401940932,0.014755377328644197,0.0,0.9720738053321838,0.0005903372929121057,0.001116824059378511,0.02621904093151291,0.0,0.9772722363471985,0.0005037444081002225,0.0008323904912685975,0.021391627580548325,0.0
75,0.9842639029026031,0.00025075225372953963,0.000612949962184454,0.014872395060956478,0.0,0.9719573001066844,0.0005421693553216755,0.0010328102105025513,0.026467721971372763,0.0,0.9771779497464498,0.0004741123833809979,0.0007812079017943082,0.021566726003463068,0.0
76,0.9842137515544891,0.00025632452646580833,0.0004847876965262306,0.015045135235413908,0.0,0.9718531250953675,0.0004996023417334072,0.0009353541545957948,0.026711921968186895,0.0,0.9770809789498647,0.00042562362020059176,0.0007111685811347949,0.021782231517136097,0.0
77,0.9840911606947581,0.0003009027049605114,0.0004012036093627103,0.015206731328119834,0.0,0.9716156403223674,0.0005600923061138019,0.0008625421532390949,0.026961723094185194,0.0,0.9768951038519541,0.000492969126207754,0.000614191044587642,0.021997737077375252,0.0
78,0.9839685718218486,0.00036219770311921213,0.00033433634089305995,0.015334893700977166,0.0,0.9714028060436248,0.0006709905821480789,0.0007337209230172448,0.027192481219147642,0.0,0.9767065326372782,0.0005657022755864697,0.0006114972241145248,0.022116265259683132,0.0
